#
# ROI IR statistics timeseries for blackrockforest
#
# Site: blackrockforest
# Veg Type: DB
# ROI ID Number: 1000
# Lat: 41.3974
# Lon: -74.0239
# Elev: 427
# UTC Offset: -5
# Resize Flag: False
# Version: 1
# Creation Date: 2020-07-24
# Creation Time: 11:53:06
# Update Date: 2020-07-27
# Update Time: 08:27:46
#
date,local_std_time,doy,filename,solar_elev,exposure,awbflag,mask_index,ir_mean,ir_std,ir_5_qtl,ir_10_qtl,ir_25_qtl,ir_50_qtl,ir_75_qtl,ir_90_qtl,ir_95_qtl
2020-06-25,06:48:05,177,blackrockforest_IR_2020_06_25_064805.jpg,24.17500,15,0,1,109.87650,53.12746,36,47,70,103,143,185,211
2020-06-25,07:18:05,177,blackrockforest_IR_2020_06_25_071805.jpg,29.73127,13,0,1,106.52742,49.77537,36,47,70,101,138,175,199
2020-06-25,07:48:06,177,blackrockforest_IR_2020_06_25_074806.jpg,35.34053,10,0,1,93.34212,42.11031,33,44,63,89,120,151,170
2020-06-25,08:18:05,177,blackrockforest_IR_2020_06_25_081805.jpg,40.95535,10,0,1,102.20455,46.53370,35,47,68,97,133,167,186
2020-06-25,08:48:06,177,blackrockforest_IR_2020_06_25_084806.jpg,46.54237,10,0,1,106.02584,47.00272,36,49,72,102,137,170,189
2020-06-25,09:18:05,177,blackrockforest_IR_2020_06_25_091805.jpg,52.02762,9,0,1,112.00613,47.83478,39,53,78,109,144,177,195
2020-06-25,09:48:06,177,blackrockforest_IR_2020_06_25_094806.jpg,57.33168,8,0,1,100.35573,42.88421,34,47,70,98,130,157,174
2020-06-25,10:18:05,177,blackrockforest_IR_2020_06_25_101805.jpg,62.29507,8,0,1,102.74810,43.57719,33,48,72,102,133,160,176
2020-06-25,10:48:05,177,blackrockforest_IR_2020_06_25_104805.jpg,66.67508,8,0,1,104.37511,44.43520,31,48,73,104,135,162,179
2020-06-25,11:18:05,177,blackrockforest_IR_2020_06_25_111805.jpg,70.04818,8,0,1,106.67545,44.27583,33,50,76,107,137,164,180
2020-06-25,11:48:05,177,blackrockforest_IR_2020_06_25_114805.jpg,71.82320,8,0,1,108.73141,44.57975,33,51,78,110,139,166,182
2020-06-25,12:18:05,177,blackrockforest_IR_2020_06_25_121805.jpg,71.52395,8,0,1,111.12106,45.00881,34,52,80,113,142,168,184
2020-06-25,12:48:05,177,blackrockforest_IR_2020_06_25_124805.jpg,69.24127,7,0,1,112.74814,44.71263,36,54,82,115,144,169,184
2020-06-25,13:18:05,177,blackrockforest_IR_2020_06_25_131805.jpg,65.53332,8,0,1,113.81138,44.54630,38,56,83,116,145,170,185
2020-06-25,13:48:05,177,blackrockforest_IR_2020_06_25_134805.jpg,60.95579,7,0,1,117.33967,45.23477,40,58,85,120,149,174,189
2020-06-25,14:18:05,177,blackrockforest_IR_2020_06_25_141805.jpg,55.87611,8,0,1,113.12055,44.88388,38,55,81,115,145,170,184
2020-06-25,14:48:05,177,blackrockforest_IR_2020_06_25_144805.jpg,50.51051,10,0,1,134.39422,48.12389,59,73,98,135,170,197,213
2020-06-25,15:18:05,177,blackrockforest_IR_2020_06_25_151805.jpg,44.98739,8,0,1,94.80564,43.79935,25,38,61,95,128,152,166
2020-06-25,15:48:05,177,blackrockforest_IR_2020_06_25_154805.jpg,39.38796,9,0,1,101.17114,48.83820,27,39,62,99,138,166,182
2020-06-25,16:18:05,177,blackrockforest_IR_2020_06_25_161805.jpg,33.76835,36,0,1,80.13392,29.33936,26,41,62,82,100,116,125
2020-06-25,16:48:05,177,blackrockforest_IR_2020_06_25_164805.jpg,28.17156,12,0,1,93.38693,50.13797,22,32,53,88,130,163,181
2020-06-25,17:18:05,177,blackrockforest_IR_2020_06_25_171805.jpg,22.63443,14,0,1,89.26682,51.44599,20,30,48,80,125,163,184
2020-06-25,17:48:05,177,blackrockforest_IR_2020_06_25_174805.jpg,17.19239,18,0,1,83.76074,52.74742,18,27,43,71,116,163,187
2020-06-25,18:18:05,177,blackrockforest_IR_2020_06_25_181805.jpg,11.88261,71,0,1,77.07970,36.21617,21,34,54,74,97,125,144
2020-06-25,18:48:05,177,blackrockforest_IR_2020_06_25_184805.jpg,6.76047,80,0,1,73.71434,43.24039,19,30,47,67,88,123,162
2020-06-25,19:18:05,177,blackrockforest_IR_2020_06_25_191805.jpg,1.96071,518,0,1,86.59282,31.71375,27,43,68,89,108,124,134
2020-06-26,04:48:05,178,blackrockforest_IR_2020_06_26_044805.jpg,3.20163,69,0,1,101.06957,59.04255,26,35,56,88,134,190,225
2020-06-26,05:18:05,178,blackrockforest_IR_2020_06_26_051805.jpg,8.11551,28,0,1,102.59385,60.04196,24,34,56,92,139,191,224
2020-06-26,05:48:05,178,blackrockforest_IR_2020_06_26_054805.jpg,13.29512,18,0,1,91.65191,48.08713,26,36,56,85,120,159,182
2020-06-26,06:18:05,178,blackrockforest_IR_2020_06_26_061805.jpg,18.64461,16,0,1,103.47662,53.88137,31,40,62,95,137,180,207
2020-06-26,06:48:05,178,blackrockforest_IR_2020_06_26_064805.jpg,24.11548,12,0,1,91.97950,45.42962,29,39,58,85,120,155,177
2020-06-26,07:18:05,178,blackrockforest_IR_2020_06_26_071805.jpg,29.67165,16,0,1,93.43162,33.89614,33,50,73,94,116,136,148
2020-06-26,07:48:05,178,blackrockforest_IR_2020_06_26_074805.jpg,35.27769,18,0,1,101.01053,46.67311,33,45,67,96,131,165,186
2020-06-26,08:18:05,178,blackrockforest_IR_2020_06_26_081805.jpg,40.89555,10,0,1,104.88302,45.25821,37,51,73,101,135,167,185
2020-06-26,08:48:05,178,blackrockforest_IR_2020_06_26_084805.jpg,46.47940,9,0,1,111.12822,49.11405,37,52,76,107,144,178,198
2020-06-26,09:18:05,178,blackrockforest_IR_2020_06_26_091805.jpg,51.96768,8,0,1,101.43242,42.21530,35,50,72,99,130,158,174
2020-06-26,09:48:05,178,blackrockforest_IR_2020_06_26_094805.jpg,57.26898,8,0,1,101.90737,42.70221,34,49,72,100,131,158,175
2020-06-26,10:18:06,178,blackrockforest_IR_2020_06_26_101806.jpg,62.23847,8,0,1,102.86315,43.02140,33,49,73,102,132,159,175
2020-06-26,10:48:05,178,blackrockforest_IR_2020_06_26_104805.jpg,66.61783,8,0,1,116.95219,43.75903,45,62,87,117,147,173,189
2020-06-26,11:18:05,178,blackrockforest_IR_2020_06_26_111805.jpg,69.99605,7,0,1,117.86755,44.35555,43,62,88,119,148,175,190
2020-06-26,11:48:05,178,blackrockforest_IR_2020_06_26_114805.jpg,71.78157,8,0,1,120.06087,44.94049,44,63,90,121,151,177,193
2020-06-26,12:18:05,178,blackrockforest_IR_2020_06_26_121805.jpg,71.49763,7,0,1,121.95845,43.54603,49,66,93,123,152,177,192
2020-06-26,12:48:06,178,blackrockforest_IR_2020_06_26_124806.jpg,69.22845,8,0,1,113.15294,44.43022,37,55,83,115,144,170,185
2020-06-26,13:18:05,178,blackrockforest_IR_2020_06_26_131805.jpg,65.53370,8,0,1,118.75474,44.14338,44,61,88,121,150,174,189
2020-06-26,13:48:05,178,blackrockforest_IR_2020_06_26_134805.jpg,60.96375,8,0,1,111.57806,45.28035,35,52,79,114,144,169,184
2020-06-26,14:18:05,178,blackrockforest_IR_2020_06_26_141805.jpg,55.88879,8,0,1,108.17643,45.59197,32,48,75,110,141,166,181
2020-06-26,14:48:05,178,blackrockforest_IR_2020_06_26_144805.jpg,50.52598,8,0,1,110.01816,45.32279,37,52,76,111,143,168,183
2020-06-26,15:18:05,178,blackrockforest_IR_2020_06_26_151805.jpg,45.00437,8,0,1,97.69393,43.93978,28,41,64,98,131,155,169
2020-06-26,15:48:05,178,blackrockforest_IR_2020_06_26_154805.jpg,39.40552,9,0,1,101.49777,48.59858,27,39,63,100,138,166,182
2020-06-26,16:18:05,178,blackrockforest_IR_2020_06_26_161805.jpg,33.78579,12,0,1,107.83925,48.96026,37,48,69,104,144,174,191
2020-06-26,16:48:06,178,blackrockforest_IR_2020_06_26_164806.jpg,28.18522,12,0,1,97.52679,49.39527,28,38,58,91,134,166,184
2020-06-26,17:18:05,178,blackrockforest_IR_2020_06_26_171805.jpg,22.65002,12,0,1,88.82830,46.13776,24,36,54,81,121,155,173
2020-06-26,17:48:06,178,blackrockforest_IR_2020_06_26_174806.jpg,17.20338,60,0,1,80.08931,34.29215,22,36,58,79,102,125,139
2020-06-26,18:18:05,178,blackrockforest_IR_2020_06_26_181805.jpg,11.89453,28,0,1,77.54947,52.31416,18,26,42,62,100,156,190
2020-06-26,18:48:05,178,blackrockforest_IR_2020_06_26_184805.jpg,6.76985,49,0,1,76.19328,45.59867,21,32,50,68,88,128,174
2020-06-26,19:18:05,178,blackrockforest_IR_2020_06_26_191805.jpg,1.96686,269,0,1,78.35889,33.27387,24,38,59,78,96,113,126
2020-06-26,19:48:05,178,blackrockforest_IR_2020_06_26_194805.jpg,-1.85187,1238,0,1,85.26983,31.37254,29,44,67,87,105,122,135
2020-06-26,20:18:05,178,blackrockforest_IR_2020_06_26_201805.jpg,-7.49273,2400,0,1,22.96477,9.14934,8,11,17,23,29,34,38
2020-06-27,05:48:05,179,blackrockforest_IR_2020_06_27_054805.jpg,13.23226,61,0,1,90.58496,30.64693,30,48,74,94,112,126,134
2020-06-27,06:18:05,179,blackrockforest_IR_2020_06_27_061805.jpg,18.58162,40,0,1,91.31131,31.22321,31,49,74,95,113,128,137
2020-06-27,06:48:05,179,blackrockforest_IR_2020_06_27_064805.jpg,24.05244,18,0,1,108.60561,40.60068,42,58,83,107,134,161,178
2020-06-27,07:18:05,179,blackrockforest_IR_2020_06_27_071805.jpg,29.60859,16,0,1,95.20256,34.45128,34,50,74,96,118,138,150
2020-06-27,07:48:05,179,blackrockforest_IR_2020_06_27_074805.jpg,35.21460,18,0,1,89.05248,29.81743,31,48,72,93,110,124,132
2020-06-27,08:18:06,179,blackrockforest_IR_2020_06_27_081806.jpg,40.83548,28,0,1,90.50893,30.12158,31,49,74,95,112,125,132
2020-06-27,08:48:05,179,blackrockforest_IR_2020_06_27_084805.jpg,46.41604,20,0,1,94.57205,30.98433,34,53,78,98,116,130,138
2020-06-27,09:18:05,179,blackrockforest_IR_2020_06_27_091805.jpg,51.90407,16,0,1,89.55267,29.55535,31,49,73,93,110,123,131
2020-06-27,09:48:06,179,blackrockforest_IR_2020_06_27_094806.jpg,57.20802,16,0,1,94.50639,31.05436,34,52,78,98,116,130,139
2020-06-27,10:18:06,179,blackrockforest_IR_2020_06_27_101806.jpg,62.17477,28,0,1,85.34033,28.56210,29,46,70,89,105,118,126
2020-06-27,10:48:05,179,blackrockforest_IR_2020_06_27_104805.jpg,66.55541,18,0,1,90.78192,30.99162,30,48,73,95,112,126,134
2020-06-27,11:18:05,179,blackrockforest_IR_2020_06_27_111805.jpg,69.93787,26,0,1,89.24812,29.77046,31,48,73,93,110,123,131
2020-06-27,11:48:05,179,blackrockforest_IR_2020_06_27_114805.jpg,71.73315,33,0,1,86.30018,28.53696,30,48,71,90,106,119,126
2020-06-27,12:18:05,179,blackrockforest_IR_2020_06_27_121805.jpg,71.46433,58,0,1,74.50269,25.06346,25,40,61,78,92,103,110
2020-06-27,12:48:05,179,blackrockforest_IR_2020_06_27_124805.jpg,69.21249,35,0,1,76.12535,24.51363,28,43,63,79,93,104,110
2020-06-27,13:18:06,179,blackrockforest_IR_2020_06_27_131806.jpg,65.52578,33,0,1,63.58004,20.46498,22,36,53,66,77,86,92
2020-06-27,13:48:05,179,blackrockforest_IR_2020_06_27_134805.jpg,60.96627,19,0,1,80.48284,27.64840,26,43,66,84,99,113,120
2020-06-27,14:18:06,179,blackrockforest_IR_2020_06_27_141806.jpg,55.89350,64,0,1,77.48897,19.14798,42,53,68,80,91,99,104
2020-06-27,14:48:05,179,blackrockforest_IR_2020_06_27_144805.jpg,50.53667,12,0,1,86.09587,25.64360,35,54,74,89,103,115,122
2020-06-27,15:18:06,179,blackrockforest_IR_2020_06_27_151806.jpg,45.01361,14,0,1,82.86201,27.42340,28,45,68,87,102,114,121
2020-06-27,15:48:05,179,blackrockforest_IR_2020_06_27_154805.jpg,39.41851,8,0,1,75.38139,31.56696,24,36,53,75,99,117,126
2020-06-27,16:18:05,179,blackrockforest_IR_2020_06_27_161805.jpg,33.79867,10,0,1,68.82562,17.69222,36,46,59,71,82,89,93
2020-06-27,16:48:05,179,blackrockforest_IR_2020_06_27_164805.jpg,28.20048,12,0,1,69.82095,20.82156,36,42,55,69,86,98,103
2020-06-27,17:18:05,179,blackrockforest_IR_2020_06_27_171805.jpg,22.66093,31,0,1,73.79793,20.29553,39,47,61,74,89,101,106
2020-06-27,17:48:05,179,blackrockforest_IR_2020_06_27_174805.jpg,17.21554,18,0,1,80.71373,39.26031,24,37,55,74,103,136,156
2020-06-27,18:18:05,179,blackrockforest_IR_2020_06_27_181805.jpg,11.90151,45,0,1,80.91306,35.13434,24,39,59,78,100,126,145
2020-06-27,18:48:06,179,blackrockforest_IR_2020_06_27_184806.jpg,6.77138,65,0,1,69.23227,18.89008,35,44,57,71,83,92,97
2020-06-27,19:18:06,179,blackrockforest_IR_2020_06_27_191806.jpg,1.96554,121,0,1,64.68677,30.63399,20,32,49,64,77,90,104
2020-06-27,19:48:05,179,blackrockforest_IR_2020_06_27_194805.jpg,-1.85343,2364,0,1,77.52819,31.15005,24,38,59,77,96,115,129
2020-06-27,20:18:06,179,blackrockforest_IR_2020_06_27_201806.jpg,-7.50187,2400,0,1,23.85994,9.22741,9,12,18,24,30,35,39
2020-06-28,05:48:05,180,blackrockforest_IR_2020_06_28_054805.jpg,13.16565,16,0,1,91.39150,50.60406,24,33,53,83,122,162,188
2020-06-28,06:18:05,180,blackrockforest_IR_2020_06_28_061805.jpg,18.51504,23,0,1,81.59659,38.63296,24,35,55,78,105,134,152
2020-06-28,06:48:05,180,blackrockforest_IR_2020_06_28_064805.jpg,23.98596,18,0,1,95.54343,47.29618,29,40,61,89,125,161,183
2020-06-28,07:18:05,180,blackrockforest_IR_2020_06_28_071805.jpg,29.54220,12,0,1,95.81469,45.30522,32,42,63,90,124,158,179
2020-06-28,07:48:05,180,blackrockforest_IR_2020_06_28_074805.jpg,35.14821,10,0,1,101.23121,45.04050,38,48,68,96,130,164,184
2020-06-28,08:18:05,180,blackrockforest_IR_2020_06_28_081805.jpg,40.76585,10,0,1,104.62056,46.30711,36,49,71,100,135,168,188
2020-06-28,08:48:06,180,blackrockforest_IR_2020_06_28_084806.jpg,46.35234,8,0,1,95.80057,41.32592,31,45,67,93,123,151,168
2020-06-28,09:18:06,180,blackrockforest_IR_2020_06_28_091806.jpg,51.83987,8,0,1,91.21735,38.74698,26,43,65,89,118,143,156
2020-06-28,09:48:06,180,blackrockforest_IR_2020_06_28_094806.jpg,57.14028,12,0,1,80.01177,28.04009,27,42,63,82,100,114,122
2020-06-28,10:18:05,180,blackrockforest_IR_2020_06_28_101805.jpg,62.10403,8,0,1,110.16612,42.93790,39,55,81,110,140,166,181
2020-06-28,10:48:05,180,blackrockforest_IR_2020_06_28_104805.jpg,66.48785,14,0,1,90.47896,30.54912,31,48,73,94,112,126,133
2020-06-28,11:18:05,180,blackrockforest_IR_2020_06_28_111805.jpg,69.87372,7,0,1,125.56282,44.11776,51,69,96,127,156,181,196
2020-06-28,11:48:05,180,blackrockforest_IR_2020_06_28_114805.jpg,71.67797,6,0,1,107.47697,38.43672,39,58,83,110,134,155,167
2020-06-28,12:18:05,180,blackrockforest_IR_2020_06_28_121805.jpg,71.42404,6,0,1,108.49293,39.28243,38,57,83,111,136,157,169
2020-06-28,12:48:05,180,blackrockforest_IR_2020_06_28_124805.jpg,69.18820,16,0,1,91.98693,30.61746,32,50,75,96,113,127,135
2020-06-28,13:18:05,180,blackrockforest_IR_2020_06_28_131805.jpg,65.51649,125,0,1,92.34510,32.51661,30,47,73,96,116,131,139
2020-06-28,13:48:05,180,blackrockforest_IR_2020_06_28_134805.jpg,60.96328,235,0,1,97.33942,33.51429,33,52,78,101,121,137,146
2020-06-28,14:18:05,180,blackrockforest_IR_2020_06_28_141805.jpg,55.89892,14,0,1,86.17546,28.09658,30,48,71,90,106,118,125
2020-06-28,14:48:05,180,blackrockforest_IR_2020_06_28_144805.jpg,50.54248,17,0,1,98.14252,31.71482,36,55,81,103,120,134,143
2020-06-28,15:18:05,180,blackrockforest_IR_2020_06_28_151805.jpg,45.02433,24,0,1,91.81870,30.77426,32,50,75,95,113,128,136
2020-06-28,15:48:05,180,blackrockforest_IR_2020_06_28_154805.jpg,39.42686,48,0,1,92.05573,31.69512,31,49,74,95,114,130,138
2020-06-28,16:18:05,180,blackrockforest_IR_2020_06_28_161805.jpg,33.80692,213,0,1,88.23275,31.69797,29,45,69,91,111,127,136
2020-06-28,16:48:05,180,blackrockforest_IR_2020_06_28_164805.jpg,28.20797,55,0,1,86.78967,29.19039,29,48,71,90,106,120,129
2020-06-28,17:18:06,180,blackrockforest_IR_2020_06_28_171806.jpg,22.66403,10,0,1,87.31806,38.87984,27,42,61,82,113,141,156
2020-06-28,17:48:05,180,blackrockforest_IR_2020_06_28_174805.jpg,17.21986,59,0,1,83.87860,28.30897,28,44,68,88,104,116,123
2020-06-28,18:18:05,180,blackrockforest_IR_2020_06_28_181805.jpg,11.90350,77,0,1,74.99274,32.79895,23,36,55,73,92,117,135
2020-06-28,18:48:05,180,blackrockforest_IR_2020_06_28_184805.jpg,6.77337,63,0,1,86.41219,29.55306,29,46,70,90,106,121,129
2020-06-28,19:18:05,180,blackrockforest_IR_2020_06_28_191805.jpg,1.96425,176,0,1,78.60151,33.11100,24,39,61,80,95,109,122
2020-06-28,19:48:05,180,blackrockforest_IR_2020_06_28_194805.jpg,-1.85881,1990,0,1,88.98188,31.37036,29,47,71,92,110,126,136
2020-06-28,20:18:05,180,blackrockforest_IR_2020_06_28_201805.jpg,-7.51210,2400,0,1,26.41805,9.32617,11,15,20,26,32,38,42
2020-06-29,05:48:05,181,blackrockforest_IR_2020_06_29_054805.jpg,13.09539,18,0,1,92.00003,53.09716,22,30,51,83,124,167,193
2020-06-29,06:18:05,181,blackrockforest_IR_2020_06_29_061805.jpg,18.44497,16,0,1,97.68766,53.34597,25,34,57,90,131,172,199
2020-06-29,06:48:05,181,blackrockforest_IR_2020_06_29_064805.jpg,23.91612,12,0,1,90.54083,47.34365,26,35,55,84,120,156,179
2020-06-29,07:18:05,181,blackrockforest_IR_2020_06_29_071805.jpg,29.47253,12,0,1,97.35106,48.25992,30,40,61,91,128,164,187
2020-06-29,07:48:05,181,blackrockforest_IR_2020_06_29_074805.jpg,35.07859,12,0,1,120.36352,47.49346,53,64,85,115,151,186,208
2020-06-29,08:18:05,181,blackrockforest_IR_2020_06_29_081805.jpg,40.69611,24,0,1,77.27623,25.61293,26,42,63,81,95,106,112
2020-06-29,08:48:05,181,blackrockforest_IR_2020_06_29_084805.jpg,46.27915,22,0,1,86.41939,27.96163,31,48,71,91,106,118,124
2020-06-29,09:18:05,181,blackrockforest_IR_2020_06_29_091805.jpg,51.76614,14,0,1,93.02271,31.03040,32,50,76,97,115,129,137
2020-06-29,09:48:05,181,blackrockforest_IR_2020_06_29_094805.jpg,57.06583,12,0,1,81.30664,27.22672,27,43,66,85,100,113,119
2020-06-29,10:18:06,181,blackrockforest_IR_2020_06_29_101806.jpg,62.03420,6,0,1,98.59272,37.58101,34,50,74,99,125,146,159
2020-06-29,10:48:06,181,blackrockforest_IR_2020_06_29_104806.jpg,66.41748,16,0,1,86.09217,29.12209,29,46,69,90,107,120,127
2020-06-29,11:18:05,181,blackrockforest_IR_2020_06_29_111805.jpg,69.80363,7,0,1,137.59996,47.08458,59,78,106,138,171,198,214
2020-06-29,11:48:05,181,blackrockforest_IR_2020_06_29_114805.jpg,71.61609,6,0,1,104.53400,38.90998,37,54,78,107,132,153,165
2020-06-29,12:18:05,181,blackrockforest_IR_2020_06_29_121805.jpg,71.37677,7,0,1,119.44084,44.93204,43,61,88,121,151,176,191
2020-06-29,12:48:05,181,blackrockforest_IR_2020_06_29_124805.jpg,69.15725,8,0,1,112.63409,45.46841,34,53,80,115,145,170,184
2020-06-29,13:18:05,181,blackrockforest_IR_2020_06_29_131805.jpg,65.49878,7,0,1,110.94302,45.44574,32,49,78,114,144,168,181
2020-06-29,13:48:05,181,blackrockforest_IR_2020_06_29_134805.jpg,60.95471,7,0,1,115.59902,45.52975,38,55,83,119,149,173,187
2020-06-29,14:18:05,181,blackrockforest_IR_2020_06_29_141805.jpg,55.89622,15,0,1,108.12150,41.60102,38,54,79,110,138,160,173
2020-06-29,14:48:05,181,blackrockforest_IR_2020_06_29_144805.jpg,50.54336,8,0,1,100.36407,44.45027,28,41,66,102,134,157,171
2020-06-29,15:18:06,181,blackrockforest_IR_2020_06_29_151806.jpg,45.02407,41,0,1,91.27770,30.48331,31,49,75,96,113,126,133
2020-06-29,15:48:06,181,blackrockforest_IR_2020_06_29_154806.jpg,39.42738,445,0,1,93.89995,32.72082,31,49,75,98,117,133,142
2020-06-29,16:18:05,181,blackrockforest_IR_2020_06_29_161805.jpg,33.81047,47,0,1,83.07043,24.21653,39,54,70,85,99,111,119
2020-06-29,16:48:05,181,blackrockforest_IR_2020_06_29_164805.jpg,28.21072,53,0,1,85.51233,28.95664,28,46,70,89,106,119,126
2020-06-29,17:18:05,181,blackrockforest_IR_2020_06_29_171805.jpg,22.66844,45,0,1,89.74641,30.11431,30,48,73,94,111,124,132
2020-06-29,17:48:05,181,blackrockforest_IR_2020_06_29_174805.jpg,17.21927,524,0,1,92.91429,33.85914,30,47,72,95,117,134,144
2020-06-29,18:18:05,181,blackrockforest_IR_2020_06_29_181805.jpg,11.90045,507,0,1,67.48381,21.84867,25,38,56,70,82,92,99
2020-06-29,18:48:05,181,blackrockforest_IR_2020_06_29_184805.jpg,6.76743,73,0,1,84.85264,26.90652,31,49,71,88,103,115,122
2020-06-29,19:18:05,181,blackrockforest_IR_2020_06_29_191805.jpg,1.95542,386,0,1,84.76189,31.67857,26,42,66,88,106,120,130
2020-06-29,19:48:05,181,blackrockforest_IR_2020_06_29_194805.jpg,-1.86803,1855,0,1,85.41282,31.54044,27,44,68,87,105,123,135
2020-06-29,20:18:05,181,blackrockforest_IR_2020_06_29_201805.jpg,-7.53093,2400,0,1,22.15571,8.77152,8,11,16,22,28,33,37
2020-06-30,05:48:05,182,blackrockforest_IR_2020_06_30_054805.jpg,13.02153,36,0,1,89.70128,37.23300,27,43,66,89,113,137,153
2020-06-30,06:18:05,182,blackrockforest_IR_2020_06_30_061805.jpg,18.37148,18,0,1,65.35345,20.63354,33,40,52,65,80,93,100
2020-06-30,06:48:05,182,blackrockforest_IR_2020_06_30_064805.jpg,23.84299,12,0,1,76.87853,30.79141,26,39,57,76,97,116,129
2020-06-30,07:18:05,182,blackrockforest_IR_2020_06_30_071805.jpg,29.39967,22,0,1,73.81656,24.49989,25,40,60,77,91,102,108
2020-06-30,07:48:05,182,blackrockforest_IR_2020_06_30_074805.jpg,35.00582,18,0,1,86.74518,30.10449,30,47,69,89,107,123,132
2020-06-30,08:18:05,182,blackrockforest_IR_2020_06_30_081805.jpg,40.62319,22,0,1,76.16979,25.66922,26,41,62,79,94,106,112
2020-06-30,08:48:06,182,blackrockforest_IR_2020_06_30_084806.jpg,46.20887,20,0,1,89.78464,30.77055,31,48,72,93,111,126,134
2020-06-30,09:18:05,182,blackrockforest_IR_2020_06_30_091805.jpg,51.69196,20,0,1,91.29072,29.93681,31,50,75,96,112,125,132
2020-06-30,09:48:05,182,blackrockforest_IR_2020_06_30_094805.jpg,56.99047,20,0,1,86.18750,27.10935,31,49,72,90,105,116,123
2020-06-30,10:18:05,182,blackrockforest_IR_2020_06_30_101805.jpg,61.95485,12,0,1,103.69873,33.51960,40,59,85,108,127,143,152
2020-06-30,10:48:05,182,blackrockforest_IR_2020_06_30_104805.jpg,66.33770,22,0,1,90.38313,29.51298,31,50,75,95,111,124,131
2020-06-30,11:18:06,182,blackrockforest_IR_2020_06_30_111806.jpg,69.72920,37,0,1,91.09357,30.11340,31,49,75,96,112,125,132
2020-06-30,11:48:05,182,blackrockforest_IR_2020_06_30_114805.jpg,71.54755,29,0,1,74.32123,24.07704,25,41,62,78,91,101,107
2020-06-30,12:18:05,182,blackrockforest_IR_2020_06_30_121805.jpg,71.32254,10,0,1,87.07513,28.30098,30,49,72,91,107,119,126
2020-06-30,12:48:05,182,blackrockforest_IR_2020_06_30_124805.jpg,69.11962,12,0,1,93.96847,31.49349,31,50,77,99,116,130,137
2020-06-30,13:18:05,182,blackrockforest_IR_2020_06_30_131805.jpg,65.47492,8,0,1,74.90038,24.84209,25,40,61,79,92,103,109
2020-06-30,13:48:05,182,blackrockforest_IR_2020_06_30_134805.jpg,60.94049,6,0,1,113.99480,39.52880,45,63,87,117,143,163,174
2020-06-30,14:18:05,182,blackrockforest_IR_2020_06_30_141805.jpg,55.88827,8,0,1,94.23276,35.89362,28,47,72,96,119,138,150
2020-06-30,14:48:05,182,blackrockforest_IR_2020_06_30_144805.jpg,50.53923,14,0,1,88.88848,29.56112,30,48,73,93,110,122,129
2020-06-30,15:18:05,182,blackrockforest_IR_2020_06_30_151805.jpg,45.02516,18,0,1,93.16642,31.52659,31,50,75,97,115,129,137
2020-06-30,15:48:05,182,blackrockforest_IR_2020_06_30_154805.jpg,39.42937,9,0,1,104.58919,50.05116,29,41,64,103,143,171,187
2020-06-30,16:18:05,182,blackrockforest_IR_2020_06_30_161805.jpg,33.80928,16,0,1,68.90747,30.65433,20,31,47,67,91,110,120
2020-06-30,16:48:05,182,blackrockforest_IR_2020_06_30_164805.jpg,28.20870,11,0,1,96.43270,50.21776,25,36,56,91,134,166,184
2020-06-30,17:18:05,182,blackrockforest_IR_2020_06_30_171805.jpg,22.66494,16,0,1,84.36263,44.10505,23,34,51,77,115,147,164
2020-06-30,17:48:05,182,blackrockforest_IR_2020_06_30_174805.jpg,17.21372,42,0,1,82.70741,33.04479,26,40,62,82,105,125,137
2020-06-30,18:18:05,182,blackrockforest_IR_2020_06_30_181805.jpg,11.89233,43,0,1,102.53116,64.43895,24,35,57,84,135,211,250
2020-06-30,18:48:05,182,blackrockforest_IR_2020_06_30_184805.jpg,6.75630,322,0,1,86.73567,32.67165,26,42,67,89,109,126,137
2020-06-30,19:18:05,182,blackrockforest_IR_2020_06_30_191805.jpg,1.94154,1353,0,1,91.56075,32.14646,28,47,73,96,114,129,137
2020-06-30,19:48:05,182,blackrockforest_IR_2020_06_30_194805.jpg,-1.88112,2301,0,1,83.64912,21.71951,43,55,72,86,99,108,114
2020-06-30,20:18:05,182,blackrockforest_IR_2020_06_30_201805.jpg,-7.55587,2400,0,1,16.64795,8.21480,3,6,11,16,22,27,30
2020-07-01,05:48:05,183,blackrockforest_IR_2020_07_01_054805.jpg,12.94415,36,0,1,74.32714,18.83641,44,50,60,74,89,100,104
2020-07-01,06:18:05,183,blackrockforest_IR_2020_07_01_061805.jpg,18.29463,16,0,1,80.32862,23.04332,45,52,63,79,99,113,118
2020-07-01,06:48:06,183,blackrockforest_IR_2020_07_01_064806.jpg,23.76971,48,0,1,76.22654,19.51876,45,51,61,75,92,103,107
2020-07-01,07:18:05,183,blackrockforest_IR_2020_07_01_071805.jpg,29.32368,14,0,1,85.14255,18.67525,55,61,72,84,100,110,115
2020-07-01,07:48:05,183,blackrockforest_IR_2020_07_01_074805.jpg,34.92997,10,0,1,68.61935,18.31759,35,44,58,71,82,90,94
2020-07-01,08:18:05,183,blackrockforest_IR_2020_07_01_081805.jpg,40.54717,16,0,1,69.64198,17.13042,39,47,59,71,83,90,94
2020-07-01,08:48:05,183,blackrockforest_IR_2020_07_01_084805.jpg,46.12922,16,0,1,81.75294,26.73881,28,45,67,86,100,112,118
