"datetime","solar_elev","exposure_rgb","r","g","b","ir","exposure_ir","Y","Z_prime","R_prime","Y_prime","X_prime","NDVI_c","EVI2_c","year","d1","d3"
2018-06-23 13:04:06,77.59259,11,61,37,11,59,6,41.34,24.0866491373679,18.3921920192436,12.4644789848447,11.6221701525232,-0.225559411456982,-0.298168281392052,2018,174,173
2018-06-23 13:34:05,72.12417,11,59,36,11,56,6,40.15,22.8619042659763,17.7891693300881,12.1056804847972,10.7562237811791,-0.246377603611735,-0.322907062399614,2018,174,173
2018-06-23 14:04:05,66.07787,11,58,35,11,53,6,39.26,21.6371593945847,17.4876579855103,11.837335388123,9.79982400646174,-0.281734825562516,-0.364212828309396,2018,174,173
2018-06-23 14:34:05,59.81652,11,55,34,10,47,6,37.66,19.1876696518016,16.583123951777,11.3549172367986,7.83275241500298,-0.358388591313466,-0.449823499575832,2018,174,173
2018-06-23 15:04:05,53.46973,13,58,35,10,65,8,39.15,22.9809703885628,16.0863056905316,10.8582563411089,12.1227140474539,-0.140507953835079,-0.191552450806621,2018,174,173
2018-06-23 15:34:06,47.09366,13,54,33,10,55,8,36.77,19.4454364826301,14.9769052980812,10.1981631076008,9.24727337502921,-0.236525332824268,-0.310099747466024,2018,174,173
2018-06-23 16:04:05,40.73343,15,53,32,9,47,8,35.77,16.6170093578839,13.6845411565995,9.23577428625595,7.38123507162791,-0.29922021465914,-0.382258248790287,2018,174,173
2018-06-23 16:34:05,34.40304,19,55,33,10,50,10,37.07,15.8113883008419,12.6178653628809,8.50444125458172,7.30694704626017,-0.26654797081975,-0.344062098340977,2018,174,173
2018-06-23 17:04:05,28.12719,23,55,33,11,50,12,37.18,14.4337567297406,11.4682927731391,7.75256591464204,6.68119081509861,-0.263759678602807,-0.33994384662221,2018,174,173
2018-06-23 17:34:05,21.92716,33,55,33,11,50,16,37.18,12.5,9.57427107756338,6.47220724843285,6.02779275156715,-0.227308282086029,-0.295480337584038,2018,174,173
2018-06-23 18:04:05,15.82759,50,53,31,10,46,22,35.29,9.80723295235808,7.4953318805774,4.99075966161465,4.81647329074343,-0.217584550157935,-0.281330416739208,2018,174,173
2018-06-23 18:34:06,9.85734,91,60,39,16,43,36,42.77,7.16666666666667,6.28970902033151,4.48351424665964,2.68315242000702,-0.40194052079204,-0.480145568308016,2018,174,173
2018-06-24 06:04:05,8.48216,126,63,46,26,44,45,48.9,6.55913273399938,5.61248608016091,4.35635824317252,2.20277449082687,-0.436288919398511,-0.511270398238103,2018,175,176
2018-06-24 06:34:05,14.40899,71,54,34,14,44,26,37.8,8.6291099460801,6.40862095424681,4.48603466797277,4.14307527810733,-0.214709144980192,-0.275966131629222,2018,175,176
2018-06-24 07:04:05,20.48163,45,58,34,12,49,18,38.78,11.5494107593803,8.64612951299919,5.78098107782946,5.76842968155082,-0.199638420614096,-0.261427117438061,2018,175,176
2018-06-24 07:34:05,26.66047,34,62,37,13,53,14,41.86,14.1648458213585,10.6329122788355,7.17893077406542,6.98591504729307,-0.206994322836344,-0.27212413258383,2018,175,176
2018-06-24 08:04:06,32.92393,26,63,38,13,57,12,42.75,16.4544826719043,12.3553165137056,8.38396477715737,8.07051789474697,-0.209773492395763,-0.27662938757574,2018,175,176
2018-06-24 08:34:05,39.23978,23,67,40,13,58,10,45.13,18.3412104289766,13.970465741824,9.41025550639578,8.93095492258082,-0.220052323089108,-0.289893142476275,2018,175,176
2018-06-24 09:04:05,45.59755,19,66,39,12,53,8,44.13,18.7383297014435,15.1414384354571,10.1241163357079,8.61421336573562,-0.274765143231883,-0.355098172417763,2018,175,176
2018-06-24 09:34:05,51.9703,17,68,41,13,63,8,46.02,22.2738636073762,16.4924225024706,11.161489464172,11.1123741432042,-0.194895417210378,-0.260186326156502,2018,175,176
2018-06-24 10:04:05,58.32664,15,66,39,11,71,8,44.02,25.1022907321224,17.0411267233126,11.36591512667,13.7363756054524,-0.10737554602576,-0.148501230393712,2018,175,176
