#
# ROI IR statistics timeseries for luckyhills
#
# Site: luckyhills
# Veg Type: SH
# ROI ID Number: 3000
# Lat: 31.743896
# Lon: -110.052023
# Elev: 1366
# UTC Offset: -7
# Resize Flag: False
# Version: 1
# Creation Date: 2020-07-29
# Creation Time: 15:44:39
# Update Date: 2020-07-29
# Update Time: 16:03:17
#
date,local_std_time,doy,filename,solar_elev,exposure,awbflag,mask_index,ir_mean,ir_std,ir_5_qtl,ir_10_qtl,ir_25_qtl,ir_50_qtl,ir_75_qtl,ir_90_qtl,ir_95_qtl
2018-07-27,21:34:05,208,luckyhills_IR_2018_07_27_213405.jpg,-24.54065,2400,0,1,17.64295,8.21236,4,7,12,17,23,28,31
2018-07-27,22:04:06,208,luckyhills_IR_2018_07_27_220406.jpg,-28.82970,2400,0,1,18.07921,8.33557,5,7,12,18,23,29,32
2018-07-27,22:34:05,208,luckyhills_IR_2018_07_27_223405.jpg,-32.53624,2400,0,1,20.41391,8.46204,7,10,15,20,26,31,34
2018-07-28,00:01:36,209,luckyhills_IR_2018_07_28_000136.jpg,-38.93029,2400,0,1,20.30292,8.43128,7,10,15,20,26,31,34
2018-07-28,04:04:05,209,luckyhills_IR_2018_07_28_040405.jpg,-17.35341,2400,0,1,17.42072,8.02592,4,7,12,17,23,28,31
2018-07-28,04:34:05,209,luckyhills_IR_2018_07_28_043405.jpg,-12.06356,2400,0,1,16.61367,7.61973,4,7,11,17,22,26,29
2018-07-28,05:04:05,209,luckyhills_IR_2018_07_28_050405.jpg,-6.40238,2400,0,1,28.05305,8.06054,15,18,23,28,33,38,41
2018-07-28,05:34:05,209,luckyhills_IR_2018_07_28_053405.jpg,-0.13311,1614,0,1,97.35198,23.39664,57,66,82,98,114,128,134
2018-07-28,06:04:05,209,luckyhills_IR_2018_07_28_060405.jpg,5.38233,127,0,1,98.85802,25.72549,56,66,82,99,116,133,142
2018-07-28,06:34:05,209,luckyhills_IR_2018_07_28_063405.jpg,11.39772,57,0,1,100.16212,26.56563,56,66,83,100,118,136,145
2018-07-28,07:04:05,209,luckyhills_IR_2018_07_28_070405.jpg,17.56865,40,0,1,101.90884,25.90194,58,68,85,103,120,136,144
2018-07-28,07:34:05,209,luckyhills_IR_2018_07_28_073405.jpg,23.83231,12,0,1,102.39114,37.15872,37,51,77,104,129,151,161
2018-07-28,08:04:05,209,luckyhills_IR_2018_07_28_080405.jpg,30.15830,10,0,1,105.44153,37.04001,40,56,81,107,131,154,166
2018-07-28,08:34:05,209,luckyhills_IR_2018_07_28_083405.jpg,36.51986,10,0,1,110.30621,39.24754,41,59,85,111,136,163,176
2018-07-28,09:04:06,209,luckyhills_IR_2018_07_28_090406.jpg,42.89278,9,0,1,107.72776,38.76741,44,59,81,107,132,162,177
2018-07-28,09:34:05,209,luckyhills_IR_2018_07_28_093405.jpg,49.23211,15,0,1,100.80533,31.39407,50,61,80,100,121,145,156
2018-07-28,10:04:05,209,luckyhills_IR_2018_07_28_100405.jpg,55.49871,8,0,1,122.52973,40.65128,59,73,94,119,150,182,195
2018-07-28,10:34:05,209,luckyhills_IR_2018_07_28_103405.jpg,61.60533,7,0,1,123.98269,40.13646,63,76,96,120,151,183,196
2018-07-28,11:04:05,209,luckyhills_IR_2018_07_28_110405.jpg,67.39017,6,0,1,104.53635,37.86280,47,59,77,100,132,160,172
2018-07-28,11:34:05,209,luckyhills_IR_2018_07_28_113405.jpg,72.50084,6,0,1,108.64045,38.41648,51,63,81,104,137,165,177
2018-07-28,12:04:06,209,luckyhills_IR_2018_07_28_120406.jpg,76.14481,6,0,1,112.68703,38.89382,55,66,84,108,142,170,181
2018-07-28,12:34:05,209,luckyhills_IR_2018_07_28_123405.jpg,77.00234,6,0,1,113.47295,39.16090,55,66,84,108,143,170,181
2018-07-28,13:04:05,209,luckyhills_IR_2018_07_28_130405.jpg,74.60163,6,0,1,112.86420,39.34513,54,65,84,108,143,170,180
2018-07-28,13:34:05,209,luckyhills_IR_2018_07_28_133405.jpg,70.09258,6,0,1,112.32968,39.00809,53,65,84,108,143,168,178
2018-07-28,14:04:05,209,luckyhills_IR_2018_07_28_140405.jpg,64.58326,6,0,1,111.21386,38.62632,52,64,83,107,141,166,176
2018-07-28,14:34:05,209,luckyhills_IR_2018_07_28_143405.jpg,58.60918,6,0,1,114.70861,38.88796,54,67,87,111,144,170,180
2018-07-28,15:04:05,209,luckyhills_IR_2018_07_28_150405.jpg,52.40714,6,0,1,116.08016,36.31047,60,72,90,112,143,168,177
2018-07-28,15:34:05,209,luckyhills_IR_2018_07_28_153405.jpg,46.09200,26,0,1,99.18685,26.29171,55,66,82,99,117,135,144
2018-07-28,16:04:05,209,luckyhills_IR_2018_07_28_160405.jpg,39.72731,36,0,1,102.72260,27.01751,58,68,85,102,121,139,149
2018-07-28,16:34:05,209,luckyhills_IR_2018_07_28_163405.jpg,33.35361,40,0,1,95.41100,28.35772,49,60,76,94,114,135,145
2018-07-28,17:04:06,209,luckyhills_IR_2018_07_28_170406.jpg,26.99761,53,0,1,100.33456,26.69750,56,67,83,100,118,137,146
2018-07-28,17:34:05,209,luckyhills_IR_2018_07_28_173405.jpg,20.69641,45,0,1,100.12594,27.87105,55,65,81,99,119,138,149
2018-07-28,18:04:05,209,luckyhills_IR_2018_07_28_180405.jpg,14.46672,61,0,1,97.65176,27.34383,53,63,79,97,116,135,145
2018-07-28,18:34:05,209,luckyhills_IR_2018_07_28_183405.jpg,8.35294,129,0,1,96.17378,25.92798,53,63,79,96,114,131,140
2018-07-28,19:04:05,209,luckyhills_IR_2018_07_28_190405.jpg,2.47815,585,0,1,95.94741,25.97939,53,63,79,96,114,131,140
2018-07-28,19:34:05,209,luckyhills_IR_2018_07_28_193405.jpg,-2.27224,2400,0,1,96.16327,21.61877,61,69,82,95,110,125,134
2018-07-28,20:04:05,209,luckyhills_IR_2018_07_28_200405.jpg,-9.35892,2400,0,1,19.46200,8.52846,6,9,14,19,25,30,34
2018-07-28,20:34:06,209,luckyhills_IR_2018_07_28_203406.jpg,-14.81101,2400,0,1,19.52037,8.61206,6,9,14,19,25,30,34
2018-07-28,21:04:05,209,luckyhills_IR_2018_07_28_210405.jpg,-19.95490,2400,0,1,19.58387,8.51592,6,9,14,19,25,30,34
2018-07-28,21:34:05,209,luckyhills_IR_2018_07_28_213405.jpg,-24.72404,2400,0,1,20.10976,8.48155,6,9,14,20,26,31,34
2018-07-28,22:04:05,209,luckyhills_IR_2018_07_28_220405.jpg,-29.02352,2400,0,1,20.20143,8.36153,7,10,15,20,26,31,34
2018-07-28,22:34:05,209,luckyhills_IR_2018_07_28_223405.jpg,-32.74471,2400,0,1,19.89819,8.21613,7,9,14,20,25,30,33
2018-07-29,00:01:36,210,luckyhills_IR_2018_07_29_000136.jpg,-39.16343,2400,0,1,18.39170,8.37110,5,8,13,18,24,29,32
2018-07-29,04:04:05,210,luckyhills_IR_2018_07_29_040405.jpg,-17.51051,2400,0,1,18.22734,7.93872,5,8,13,18,23,28,31
2018-07-29,04:34:05,210,luckyhills_IR_2018_07_29_043405.jpg,-12.20917,2400,0,1,18.32312,7.89099,5,8,13,18,24,28,31
2018-07-29,05:04:05,210,luckyhills_IR_2018_07_29_050405.jpg,-6.55197,2400,0,1,39.45286,8.73148,25,28,34,40,45,50,53
2018-07-29,05:34:05,210,luckyhills_IR_2018_07_29_053405.jpg,-0.23505,798,0,1,96.92700,24.59624,55,65,81,98,114,129,137
2018-07-29,06:04:05,210,luckyhills_IR_2018_07_29_060405.jpg,5.26690,131,0,1,97.72134,25.93225,54,64,81,98,115,132,141
2018-07-29,06:34:06,210,luckyhills_IR_2018_07_29_063406.jpg,11.29045,57,0,1,97.85391,25.62395,55,65,81,98,115,132,140
2018-07-29,07:04:05,210,luckyhills_IR_2018_07_29_070405.jpg,17.46316,42,0,1,100.32128,25.89486,56,67,83,101,118,135,143
2018-07-29,07:34:06,210,luckyhills_IR_2018_07_29_073406.jpg,23.73448,30,0,1,102.21180,30.03925,50,62,82,104,123,141,150
2018-07-29,08:04:05,210,luckyhills_IR_2018_07_29_080405.jpg,30.05983,14,0,1,108.74109,38.86785,39,56,84,111,136,159,171
2018-07-29,08:34:05,210,luckyhills_IR_2018_07_29_083405.jpg,36.42267,10,0,1,109.33437,39.23521,40,58,84,110,135,162,175
2018-07-29,09:04:05,210,luckyhills_IR_2018_07_29_090405.jpg,42.79132,14,0,1,102.49483,36.23046,46,58,77,100,126,154,168
2018-07-29,09:34:05,210,luckyhills_IR_2018_07_29_093405.jpg,49.13081,8,0,1,115.58129,38.84714,53,68,90,113,141,171,185
2018-07-29,10:04:05,210,luckyhills_IR_2018_07_29_100405.jpg,55.39027,7,0,1,129.25518,40.20448,67,80,101,126,156,188,202
2018-07-29,10:34:05,210,luckyhills_IR_2018_07_29_103405.jpg,61.48408,8,0,1,105.65671,33.88385,53,64,82,103,129,155,166
2018-07-29,11:04:05,210,luckyhills_IR_2018_07_29_110405.jpg,67.24737,6,0,1,115.58185,37.39584,59,71,89,111,142,170,183
2018-07-29,11:34:05,210,luckyhills_IR_2018_07_29_113405.jpg,72.32399,6,0,1,105.90547,35.75654,52,63,80,102,132,158,169
2018-07-29,12:04:05,210,luckyhills_IR_2018_07_29_120405.jpg,75.92416,6,0,1,109.50711,36.78844,55,65,83,105,137,163,174
2018-07-29,12:34:05,210,luckyhills_IR_2018_07_29_123405.jpg,76.76646,6,0,1,124.19140,41.99043,60,72,93,120,156,185,198
2018-07-29,13:04:06,210,luckyhills_IR_2018_07_29_130406.jpg,74.39290,22,0,1,94.22624,25.88768,51,61,77,94,112,129,137
2018-07-29,13:34:05,210,luckyhills_IR_2018_07_29_133405.jpg,69.92280,38,0,1,101.43574,28.51742,52,64,83,103,121,137,146
2018-07-29,14:04:05,210,luckyhills_IR_2018_07_29_140405.jpg,64.43946,30,0,1,100.58911,28.35236,52,64,82,101,119,137,147
2018-07-29,14:34:05,210,luckyhills_IR_2018_07_29_143405.jpg,58.48136,34,0,1,98.70629,25.60695,55,66,82,99,116,131,140
2018-07-29,15:04:05,210,luckyhills_IR_2018_07_29_150405.jpg,52.28863,32,0,1,102.22421,25.83223,58,69,86,103,119,135,144
2018-07-29,15:34:05,210,luckyhills_IR_2018_07_29_153405.jpg,45.97837,24,0,1,99.96290,26.52694,56,66,83,100,118,135,144
2018-07-29,16:04:06,210,luckyhills_IR_2018_07_29_160406.jpg,39.61197,24,0,1,103.22872,27.27241,58,69,85,103,121,140,150
2018-07-29,16:34:05,210,luckyhills_IR_2018_07_29_163405.jpg,33.24143,31,0,1,102.30177,26.47525,58,68,85,102,120,138,147
2018-07-29,17:04:05,210,luckyhills_IR_2018_07_29_170405.jpg,26.88684,34,0,1,101.26140,27.24252,56,67,83,101,120,138,147
2018-07-29,17:34:05,210,luckyhills_IR_2018_07_29_173405.jpg,20.57861,45,0,1,96.04583,26.17603,52,62,79,96,114,130,139
2018-07-29,18:04:06,210,luckyhills_IR_2018_07_29_180406.jpg,14.34084,96,0,1,97.52995,26.24216,54,64,80,97,116,133,141
2018-07-29,18:34:05,210,luckyhills_IR_2018_07_29_183405.jpg,8.22538,235,0,1,95.47722,24.25247,54,64,80,96,112,127,135
2018-07-29,19:04:06,210,luckyhills_IR_2018_07_29_190406.jpg,2.34705,1394,0,1,96.18756,23.95299,55,65,81,97,113,127,135
2018-07-29,19:34:05,210,luckyhills_IR_2018_07_29_193405.jpg,-2.38209,2400,0,1,55.80666,10.56050,39,42,49,56,63,69,73
2018-07-29,20:04:06,210,luckyhills_IR_2018_07_29_200406.jpg,-9.51613,2400,0,1,16.71118,7.84129,4,7,11,17,22,27,30
2018-07-29,20:34:05,210,luckyhills_IR_2018_07_29_203405.jpg,-14.97276,2400,0,1,14.21225,7.38892,2,5,9,14,19,24,27
2018-07-29,21:04:05,210,luckyhills_IR_2018_07_29_210405.jpg,-20.13120,2400,0,1,16.34828,7.62173,4,6,11,16,21,26,29
2018-07-29,21:34:05,210,luckyhills_IR_2018_07_29_213405.jpg,-24.91273,2400,0,1,16.34457,7.60465,4,7,11,16,21,26,29
2018-07-29,22:04:05,210,luckyhills_IR_2018_07_29_220405.jpg,-29.22500,2400,0,1,16.44189,7.66078,4,7,11,16,21,26,29
2018-07-29,22:34:05,210,luckyhills_IR_2018_07_29_223405.jpg,-32.95871,2400,0,1,16.41650,7.71355,4,6,11,16,22,26,29
2018-07-30,00:01:37,211,luckyhills_IR_2018_07_30_000137.jpg,-39.40242,2400,0,1,16.73701,7.72009,4,7,11,17,22,27,29
2018-07-30,04:04:06,211,luckyhills_IR_2018_07_30_040406.jpg,-17.66635,2400,0,1,17.14654,7.95297,4,7,12,17,22,27,30
2018-07-30,04:34:05,211,luckyhills_IR_2018_07_30_043405.jpg,-12.35609,2400,0,1,18.55169,8.00741,5,8,13,18,24,29,32
2018-07-30,05:04:05,211,luckyhills_IR_2018_07_30_050405.jpg,-6.70097,2400,0,1,31.64056,8.24980,18,21,26,32,37,42,45
2018-07-30,05:34:05,211,luckyhills_IR_2018_07_30_053405.jpg,-0.33653,1283,0,1,97.76697,23.02301,57,67,83,99,114,126,133
2018-07-30,06:04:05,211,luckyhills_IR_2018_07_30_060405.jpg,5.15086,86,0,1,101.23767,42.36390,46,55,71,91,127,163,183
2018-07-30,06:34:05,211,luckyhills_IR_2018_07_30_063405.jpg,11.17577,69,0,1,101.24165,26.16613,56,66,84,103,120,134,141
2018-07-30,07:04:06,211,luckyhills_IR_2018_07_30_070406.jpg,17.36056,22,0,1,104.81817,41.43773,33,47,74,107,136,158,169
2018-07-30,07:34:05,211,luckyhills_IR_2018_07_30_073405.jpg,23.62909,17,0,1,112.58765,41.42164,39,55,85,115,143,165,177
2018-07-30,08:04:05,211,luckyhills_IR_2018_07_30_080405.jpg,29.96075,26,0,1,104.62735,33.03944,46,60,83,106,128,147,157
2018-07-30,08:34:05,211,luckyhills_IR_2018_07_30_083405.jpg,36.32477,10,0,1,112.48239,39.22283,43,60,88,114,139,164,176
2018-07-30,09:04:05,211,luckyhills_IR_2018_07_30_090405.jpg,42.69253,8,0,1,109.69019,38.26786,44,60,85,110,135,162,175
2018-07-30,09:34:05,211,luckyhills_IR_2018_07_30_093405.jpg,49.02837,10,0,1,99.82645,34.35510,42,56,78,99,122,147,159
2018-07-30,10:04:05,211,luckyhills_IR_2018_07_30_100405.jpg,55.28028,8,0,1,120.66838,39.52909,59,72,93,118,147,179,191
2018-07-30,10:34:05,211,luckyhills_IR_2018_07_30_103405.jpg,61.36073,8,0,1,128.02535,41.10910,66,79,99,124,156,189,202
2018-07-30,11:04:05,211,luckyhills_IR_2018_07_30_110405.jpg,67.10170,6,0,1,105.77888,37.77447,49,60,78,101,133,162,173
2018-07-30,11:34:05,211,luckyhills_IR_2018_07_30_113405.jpg,72.14337,6,0,1,104.86904,37.55930,49,60,77,100,133,160,171
2018-07-30,12:04:05,211,luckyhills_IR_2018_07_30_120405.jpg,75.70037,6,0,1,110.20901,38.67718,53,64,81,105,140,167,178
2018-07-30,12:34:05,211,luckyhills_IR_2018_07_30_123405.jpg,76.52521,6,0,1,111.49654,39.01485,54,65,82,106,142,168,179
2018-07-30,13:04:05,211,luckyhills_IR_2018_07_30_130405.jpg,74.18181,6,0,1,109.29475,39.12604,51,62,80,104,140,166,176
2018-07-30,13:34:05,211,luckyhills_IR_2018_07_30_133405.jpg,69.74646,6,0,1,106.17844,38.72562,48,59,78,101,137,162,171
2018-07-30,14:04:05,211,luckyhills_IR_2018_07_30_140405.jpg,64.28944,6,0,1,103.32555,38.47504,44,56,75,99,134,158,167
2018-07-30,14:34:05,211,luckyhills_IR_2018_07_30_143405.jpg,58.34774,7,0,1,128.88177,42.75719,63,77,98,124,162,190,200
2018-07-30,15:04:05,211,luckyhills_IR_2018_07_30_150405.jpg,52.16464,8,0,1,120.15499,41.33228,55,69,91,117,152,179,188
2018-07-30,15:34:05,211,luckyhills_IR_2018_07_30_153405.jpg,45.85952,8,0,1,111.68746,39.52176,47,62,85,109,141,167,176
2018-07-30,16:04:05,211,luckyhills_IR_2018_07_30_160405.jpg,39.49868,10,0,1,114.36535,39.42765,48,64,88,114,143,168,178
2018-07-30,16:34:05,211,luckyhills_IR_2018_07_30_163405.jpg,33.12434,10,0,1,108.93010,38.17620,42,59,84,110,136,159,169
2018-07-30,17:04:05,211,luckyhills_IR_2018_07_30_170405.jpg,26.76773,12,0,1,109.13974,37.65557,43,58,84,111,136,157,168
2018-07-30,17:34:05,211,luckyhills_IR_2018_07_30_173405.jpg,20.45606,18,0,1,102.24805,31.60265,48,60,81,104,125,142,152
2018-07-30,18:04:05,211,luckyhills_IR_2018_07_30_180405.jpg,14.21711,75,0,1,95.28794,26.18774,51,62,78,95,114,130,138
2018-07-30,18:34:05,211,luckyhills_IR_2018_07_30_183405.jpg,8.09316,227,0,1,98.52131,26.89425,52,63,81,100,117,131,140
2018-07-30,19:04:05,211,luckyhills_IR_2018_07_30_190405.jpg,2.21812,1744,0,1,96.66786,29.64978,44,57,78,98,117,132,143
2018-07-30,19:34:05,211,luckyhills_IR_2018_07_30_193405.jpg,-2.50267,2400,0,1,29.80581,7.67603,17,20,25,30,35,39,42
2018-07-30,20:04:05,211,luckyhills_IR_2018_07_30_200405.jpg,-9.67206,2400,0,1,16.03087,7.12908,4,7,11,16,21,25,28
2018-07-30,20:34:06,211,luckyhills_IR_2018_07_30_203406.jpg,-15.14544,2400,0,1,16.03041,7.27160,4,7,11,16,21,25,28
2018-07-30,21:04:05,211,luckyhills_IR_2018_07_30_210405.jpg,-20.31261,2400,0,1,15.99979,7.32223,4,6,11,16,21,25,28
2018-07-30,21:34:05,211,luckyhills_IR_2018_07_30_213405.jpg,-25.10666,2400,0,1,16.12424,7.45941,4,6,11,16,21,26,28
2018-07-30,22:04:05,211,luckyhills_IR_2018_07_30_220405.jpg,-29.43185,2400,0,1,16.33019,7.57504,4,7,11,16,21,26,29
2018-07-30,22:34:05,211,luckyhills_IR_2018_07_30_223405.jpg,-33.17816,2400,0,1,16.15978,7.48860,4,6,11,16,21,26,29
2018-07-31,00:01:36,212,luckyhills_IR_2018_07_31_000136.jpg,-39.64575,2400,0,1,16.58514,7.53851,4,7,11,17,22,26,29
2018-07-31,04:04:05,212,luckyhills_IR_2018_07_31_040405.jpg,-17.82947,2400,0,1,17.41227,7.72274,5,7,12,17,23,27,30
2018-07-31,04:34:05,212,luckyhills_IR_2018_07_31_043405.jpg,-12.50425,2400,0,1,17.60302,7.65858,5,8,12,18,23,27,30
2018-07-31,05:04:05,212,luckyhills_IR_2018_07_31_050405.jpg,-6.84958,2400,0,1,25.12329,8.09623,12,15,20,25,30,35,38
2018-07-31,05:34:06,212,luckyhills_IR_2018_07_31_053406.jpg,-0.43489,2315,0,1,96.55766,32.34196,38,53,76,99,119,136,146
2018-07-31,06:04:06,212,luckyhills_IR_2018_07_31_060406.jpg,5.03752,223,0,1,98.58546,25.63449,54,64,82,100,117,130,138
2018-07-31,06:34:05,212,luckyhills_IR_2018_07_31_063405.jpg,11.06392,61,0,1,102.47858,30.46364,50,61,82,104,124,141,150
2018-07-31,07:04:05,212,luckyhills_IR_2018_07_31_070405.jpg,17.25049,26,0,1,107.59108,42.78553,34,48,76,110,139,162,175
2018-07-31,07:34:05,212,luckyhills_IR_2018_07_31_073405.jpg,23.52665,16,0,1,105.14891,38.84152,35,51,79,109,133,153,164
2018-07-31,08:04:05,212,luckyhills_IR_2018_07_31_080405.jpg,29.86107,16,0,1,102.30650,32.78906,45,58,81,104,125,143,154
2018-07-31,08:34:05,212,luckyhills_IR_2018_07_31_083405.jpg,36.22615,10,0,1,121.15489,39.92295,50,68,96,123,148,172,185
2018-07-31,09:04:05,212,luckyhills_IR_2018_07_31_090405.jpg,42.59283,12,0,1,110.12002,38.12957,44,61,86,110,135,162,174
2018-07-31,09:34:05,212,luckyhills_IR_2018_07_31_093405.jpg,48.92475,14,0,1,110.56076,33.42659,55,68,89,110,132,157,169
2018-07-31,10:04:05,212,luckyhills_IR_2018_07_31_100405.jpg,55.16872,8,0,1,120.15007,35.29776,65,76,96,118,143,171,183
2018-07-31,10:34:05,212,luckyhills_IR_2018_07_31_103405.jpg,61.23523,8,0,1,124.04927,40.11990,62,75,96,121,152,183,195
2018-07-31,11:04:05,212,luckyhills_IR_2018_07_31_110405.jpg,66.95311,7,0,1,131.09341,41.43268,69,81,101,127,161,192,205
2018-07-31,11:34:05,212,luckyhills_IR_2018_07_31_113405.jpg,71.95893,6,0,1,103.74233,37.19399,47,59,76,100,131,158,168
2018-07-31,12:04:05,212,luckyhills_IR_2018_07_31_120405.jpg,75.47208,6,0,1,106.68817,37.60996,50,61,79,102,136,162,172
2018-07-31,12:34:05,212,luckyhills_IR_2018_07_31_123405.jpg,76.27867,6,0,1,106.25339,38.24180,49,60,78,102,136,162,171
2018-07-31,13:04:05,212,luckyhills_IR_2018_07_31_130405.jpg,73.96234,6,0,1,106.81752,38.21068,49,60,78,102,137,162,171
2018-07-31,13:34:05,212,luckyhills_IR_2018_07_31_133405.jpg,69.56358,6,0,1,105.03762,38.09709,47,59,77,101,135,159,168
2018-07-31,14:04:05,212,luckyhills_IR_2018_07_31_140405.jpg,64.13320,6,0,1,101.21268,37.85309,42,55,74,97,132,155,163
2018-07-31,14:34:05,212,luckyhills_IR_2018_07_31_143405.jpg,58.20830,7,0,1,125.85677,41.94353,61,75,96,121,159,185,195
2018-07-31,15:04:05,212,luckyhills_IR_2018_07_31_150405.jpg,52.03517,8,0,1,120.01336,40.91984,55,69,91,116,151,178,187
2018-07-31,15:34:05,212,luckyhills_IR_2018_07_31_153405.jpg,45.73545,8,0,1,119.52130,40.93437,53,68,91,117,150,177,187
2018-07-31,16:04:05,212,luckyhills_IR_2018_07_31_160405.jpg,39.37682,9,0,1,116.24474,41.51453,46,63,89,115,146,172,183
2018-07-31,16:34:05,212,luckyhills_IR_2018_07_31_163405.jpg,33.00236,10,0,1,101.67609,38.25666,33,51,77,103,129,152,162
2018-07-31,17:04:05,212,luckyhills_IR_2018_07_31_170405.jpg,26.64382,12,0,1,100.98354,38.16045,32,49,76,104,128,149,160
2018-07-31,17:34:05,212,luckyhills_IR_2018_07_31_173405.jpg,20.32877,17,0,1,110.27642,42.88333,34,50,81,114,142,163,175
2018-07-31,18:04:06,212,luckyhills_IR_2018_07_31_180406.jpg,14.08181,28,0,1,107.50053,44.68512,33,47,73,110,141,165,178
2018-07-31,18:34:05,212,luckyhills_IR_2018_07_31_183405.jpg,7.95631,49,0,1,102.84935,46.31586,37,47,65,98,137,168,184
2018-07-31,19:04:05,212,luckyhills_IR_2018_07_31_190405.jpg,2.08215,564,0,1,98.49506,26.13373,55,65,81,99,116,132,141
2018-07-31,19:34:05,212,luckyhills_IR_2018_07_31_193405.jpg,-2.63854,2400,0,1,99.57970,27.80097,55,65,81,99,118,136,147
2018-07-31,20:04:05,212,luckyhills_IR_2018_07_31_200405.jpg,-9.83595,2400,0,1,17.97209,8.72535,4,7,12,18,24,29,32
2018-07-31,20:34:05,212,luckyhills_IR_2018_07_31_203405.jpg,-15.31714,2400,0,1,17.09742,8.58128,3,6,11,17,23,28,31
2018-07-31,21:04:05,212,luckyhills_IR_2018_07_31_210405.jpg,-20.49910,2400,0,1,16.87146,8.32166,4,6,11,17,22,27,31
2018-07-31,21:34:05,212,luckyhills_IR_2018_07_31_213405.jpg,-25.30577,2400,0,1,16.82628,8.19422,4,6,11,17,22,27,30
2018-07-31,22:04:05,212,luckyhills_IR_2018_07_31_220405.jpg,-29.64399,2400,0,1,16.80100,8.09941,4,6,11,17,22,27,30
2018-07-31,22:34:05,212,luckyhills_IR_2018_07_31_223405.jpg,-33.40300,2400,0,1,16.91573,8.02110,4,7,11,17,22,27,30
2018-08-01,00:01:36,213,luckyhills_IR_2018_08_01_000136.jpg,-39.89479,2400,0,1,17.44698,8.04244,4,7,12,17,23,28,31
2018-08-01,04:04:05,213,luckyhills_IR_2018_08_01_040405.jpg,-17.99119,2400,0,1,17.81018,7.81796,5,8,12,18,23,28,31
2018-08-01,04:34:05,213,luckyhills_IR_2018_08_01_043405.jpg,-12.65359,2400,0,1,17.78815,7.77924,5,8,12,18,23,28,31
2018-08-01,05:04:05,213,luckyhills_IR_2018_08_01_050405.jpg,-6.99787,2400,0,1,46.79911,9.33525,31,35,41,47,53,59,62
2018-08-01,05:34:05,213,luckyhills_IR_2018_08_01_053405.jpg,-0.53776,749,0,1,98.84597,24.50840,56,66,82,101,117,129,136
2018-08-01,06:04:05,213,luckyhills_IR_2018_08_01_060405.jpg,4.91709,83,0,1,105.07174,40.72017,50,59,76,97,130,163,183
2018-08-01,06:34:05,213,luckyhills_IR_2018_08_01_063405.jpg,10.95152,40,0,1,104.82501,46.31861,34,45,68,103,139,167,183
2018-08-01,07:04:06,213,luckyhills_IR_2018_08_01_070406.jpg,17.14682,22,0,1,107.75657,44.48559,32,46,75,110,141,164,177
2018-08-01,07:34:05,213,luckyhills_IR_2018_08_01_073405.jpg,23.42366,16,0,1,110.06706,42.04743,34,51,82,113,141,163,174
2018-08-01,08:04:06,213,luckyhills_IR_2018_08_01_080406.jpg,29.76432,12,0,1,105.71075,38.63305,35,53,81,108,133,155,166
2018-08-01,08:34:06,213,luckyhills_IR_2018_08_01_083406.jpg,36.13034,10,0,1,104.06567,37.81657,37,54,80,105,130,154,166
2018-08-01,09:04:05,213,luckyhills_IR_2018_08_01_090405.jpg,42.49222,10,0,1,117.87014,39.61584,51,67,92,117,144,173,186
2018-08-01,09:34:05,213,luckyhills_IR_2018_08_01_093405.jpg,48.81992,8,0,1,107.25314,37.36660,46,61,82,106,132,161,172
2018-08-01,10:04:06,213,luckyhills_IR_2018_08_01_100406.jpg,55.05896,8,0,1,117.62112,38.74835,57,70,91,115,144,174,186
2018-08-01,10:34:05,213,luckyhills_IR_2018_08_01_103405.jpg,61.10753,8,0,1,126.37839,40.08723,65,78,98,122,154,186,198
2018-08-01,11:04:06,213,luckyhills_IR_2018_08_01_110406.jpg,66.80456,6,0,1,102.38395,36.39628,47,58,76,99,129,156,166
2018-08-01,11:34:05,213,luckyhills_IR_2018_08_01_113405.jpg,71.77065,6,0,1,106.03206,37.12059,50,61,79,102,134,161,171
2018-08-01,12:04:05,213,luckyhills_IR_2018_08_01_120405.jpg,75.23931,6,0,1,108.60082,37.73317,52,63,80,104,137,164,174
2018-08-01,12:34:05,213,luckyhills_IR_2018_08_01_123405.jpg,76.02694,6,0,1,109.48844,38.03566,53,63,81,105,139,165,175
2018-08-01,13:04:05,213,luckyhills_IR_2018_08_01_130405.jpg,73.73663,6,0,1,108.99408,38.15891,52,63,80,104,139,164,173
2018-08-02,09:59:59,214,luckyhills_IR_2018_08_02_095959.jpg,54.09821,8,0,1,126.14291,41.03406,62,76,98,123,153,186,199
2018-08-02,10:04:05,214,luckyhills_IR_2018_08_02_100405.jpg,54.94068,14,0,1,105.17941,33.12124,52,64,83,103,127,152,163
2018-08-02,10:34:05,214,luckyhills_IR_2018_08_02_103405.jpg,60.97757,7,0,1,128.89684,41.21603,66,79,99,125,157,189,203
2018-08-02,11:04:05,214,luckyhills_IR_2018_08_02_110405.jpg,66.64696,6,0,1,106.52119,37.30840,50,61,80,103,133,161,172
2018-08-02,11:34:05,214,luckyhills_IR_2018_08_02_113405.jpg,71.57850,12,0,1,107.54964,33.02466,55,66,84,105,131,154,165
2018-08-02,12:04:06,214,luckyhills_IR_2018_08_02_120406.jpg,75.00337,6,0,1,123.29077,40.23751,64,75,93,118,154,182,194
2018-08-02,12:34:05,214,luckyhills_IR_2018_08_02_123405.jpg,75.77008,7,0,1,95.36908,34.87694,38,50,70,95,122,141,148
